노선번호,구간번호,위치?시점,위치?방향,종류,설치형식,설치일자,비고,공간경도,공간위도
0318,05,5.282,1,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.539,0,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.539,0,4색등,측주식,,2EA,,
0318,05,5.542,1,2색보행등,측주식,,,,
0318,05,5.544,1,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.544,1,4색등,측주식,,2EA,,
0318,05,5.549,0,4색등,측주식,,,,
0318,05,5.558,1,2색보행등,측주식,,,,
0318,05,5.558,1,4색등,측주식,,2EA,,
0318,05,5.578,0,4색등,측주식,,,,
0318,05,5.78,1,2색보행등,측주식,,,,
0318,05,5.781,1,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.781,1,4색등,측주식,,2EA,,
0318,05,5.782,0,4색등,측주식,,2EA,,
0318,05,5.782,0,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.789,0,4색등,측주식,,,,
0318,05,5.789,0,2색보행등,측주식,,,,
0318,05,5.794,1,2색보행등,측주식,,,,
0318,05,5.794,1,4색등,측주식,,,,
0318,05,5.795,0,기타,부착식,,경광등,,
0318,05,5.801,0,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.801,1,4색등,측주식,,2EA,,
0318,05,5.801,0,4색등,측주식,,2EA,,
0318,05,5.801,1,2색보행등+잔여시간표시기,측주식,,,,
0318,05,5.802,0,2색보행등,측주식,,,,
0318,05,5.983,3,기타,단주식,,경광등,,
0318,03,6.355,0,기타,측주식,20210427,2EA(3구점멸등),,
0318,03,6.385,1,기타,측주식,20210427,2EA(3구점멸등),,
0318,12,7.505,1,2색보행등+잔여시간표시기,편지식,,,,
0318,12,7.505,1,3색등,측주식,,2개,,
0318,12,7.505,1,4색등,측주식,,,,
0318,12,7.508,0,2색보행등+잔여시간표시기,편지식,,2개,,
0318,12,7.508,0,3색등,측주식,,,,
0318,13,7.634,0,4색등,,,장촌교차로1,,
0318,13,7.634,0,2색보행등,,,장촌교차로1,,
0318,13,7.684,1,4색등,,,장촌교차로1,,
0318,12,7.781,1,기타,단주식,,,,
0318,13,7.977,0,2색보행등,,,장촌교차로2,,
0318,13,7.977,0,4색등,,,장촌교차로2,,
0318,13,7.994,1,4색등,,,장촌교차로2,,
0318,12,8.019,1,3색등,측주식,,,,
0318,12,8.019,1,2색보행등,편지식,,,,
0318,12,8.028,0,2색보행등,편지식,,,,
0318,12,8.028,0,3색등,측주식,,4개,,
0318,12,8.049,0,3색등,측주식,,,,
0318,12,8.052,1,3색등,측주식,,2개,,
0318,12,8.281,0,3색등,측주식,,2개,,
0318,12,8.426,0,3색등,측주식,,2개,,
0318,12,8.494,0,4색등,측주식,,3개,,
0318,12,8.509,1,2색보행등,편지식,,,,
0318,12,8.509,1,3색등,측주식,,2개,,
0318,12,8.513,0,3색등,측주식,,3개,,
0318,12,8.513,0,2색보행등,편지식,,,,
0318,12,8.523,0,기타,부착식,,,,
0318,12,8.64,1,3색등,측주식,,2개,,
0318,14,8.8,0,4색등,측주식,2022,,,
0318,14,8.8,0,3색등,측주식,2022,,,
0318,14,8.8,1,4색등,측주식,2022,,,
0318,12,8.804,0,3색등,측주식,,2개,,
0318,12,8.804,0,2색보행등+잔여시간표시기,편지식,,,,
0318,14,8.807,1,3색등,측주식,2022,,,
0318,12,8.812,1,4색등,측주식,,,,
0318,12,8.827,1,4색등,측주식,,2개,,
0318,12,8.827,1,3색등,측주식,,2개,,
0318,12,8.832,0,3색등,측주식,,,,
0318,12,8.832,0,2색보행등+잔여시간표시기,편지식,,,,
0318,14,8.832,0,4색등,측주식,2022,,,
0318,14,8.835,1,4색등,측주식,2022,,,
0318,14,8.916,1,4색등,측주식,2022,,,
0318,14,8.926,0,3색등,측주식,2022,,,
0318,14,8.926,0,4색등,측주식,2022,,,
0318,14,8.957,1,2색보행등+잔여시간표시기,부착식,2022,,,
0318,14,8.957,1,3색등,측주식,2022,,,
0318,14,8.957,1,4색등,측주식,2022,,,
0318,14,8.965,0,2색보행등+잔여시간표시기,부착식,2022,,,
0318,14,8.965,0,4색등,측주식,2022,,,
0318,14,9.142,1,2색보행등,단주식,2022,,,
0318,14,9.147,0,2색보행등,부착식,2022,,,
0318,14,9.147,0,4색등,측주식,2022,,,
0318,14,9.147,0,3색등,측주식,2022,,,
0318,14,9.152,1,4색등,측주식,2022,,,
0318,14,9.152,1,3색등,측주식,2022,,,
0318,13,10.304,0,4색등,,,학일교차로,,
0318,13,10.304,0,2색보행등,,,학일교차로,,
0318,13,10.344,1,2색보행등,,,학일교차로,,
0318,13,10.344,1,4색등,,,학일교차로,,
0318,13,11.544,0,4색등,,,새터말교차로,,
0318,13,11.544,0,2색보행등,,,새터말교차로,,
0318,13,11.569,1,2색보행등,,,새터말교차로,,
0318,13,11.569,1,4색등,,,새터말교차로,,
0318,13,12.244,0,2색보행등,,,야광교차로,,
0318,13,12.244,0,4색등,,,야광교차로,,
0318,13,12.284,1,2색보행등,,,야광교차로,,
0322,07,0.046,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.046,1,4색등,측주식,,2ea,,
0322,05,0.172,1,3색등,측주식,,3EA,,
0322,05,0.196,1,2색보행등,측주식,,,,
0322,05,0.199,0,2색보행등,측주식,,,,
0322,05,0.199,0,3색등,측주식,,3EA,,
0322,07,0.267,0,4색등,측주식,,2ea,,
0322,07,0.267,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.278,0,4색등,측주식,,,,
0322,07,0.278,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.281,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.281,1,4색등,측주식,,,,
0322,07,0.301,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.301,0,4색등,측주식,,,,
0322,07,0.305,1,4색등,측주식,,,,
0322,07,0.305,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.314,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.314,1,4색등,측주식,,2ea,,
0322,05,0.343,0,기타,측주식,,3구경고등 2EA,,
0322,07,0.347,0,기타,단주식,,경광등,,
0322,05,0.546,0,4색등,측주식,,2EA,,
0322,05,0.546,0,2색보행등,측주식,,2EA,,
0322,05,0.547,1,4색등,측주식,,3EA,,
0322,05,0.547,1,2색보행등,측주식,,,,
0322,05,0.558,1,2색보행등,단주식,,,,
0322,05,0.564,0,2색보행등,단주식,,,,
0322,05,0.566,0,3색등,측주식,,,,
0322,05,0.566,0,4색등,측주식,,2EA,,
0322,05,0.567,1,4색등,측주식,,2EA,,
0322,05,0.567,1,2색보행등,측주식,,,,
0322,09,0.567,1,3색등,측주식,2014,,,
0322,09,0.57,0,3색등,측주식,2014,,,
0322,07,0.734,0,기타,측주식,,"3구점멸등, 2ea",,
0322,07,0.775,1,기타,단주식,,경광등,,
0322,07,0.812,0,4색등,측주식,,2ea,,
0322,07,0.821,1,3색등,측주식,,2ea,,
0322,07,0.821,1,4색등,측주식,,,,
0322,07,0.828,0,4색등,측주식,,,,
0322,07,0.828,0,3색등,측주식,,2ea,,
0322,07,0.836,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,0.847,1,4색등,측주식,,2ea,,
0322,07,0.847,1,2색보행등+잔여시간표시기,측주식,,,,
0322,09,0.885,0,3색등,측주식,2014,2개,,
0322,09,0.9,1,3색등,측주식,2014,2개,,
0322,07,0.934,1,기타,측주식,,"3구점멸등, 2ea",,
0322,09,1.13,1,3색등,측주식,2014,2개,,
0322,05,1.132,1,3색등,측주식,,3EA,,
0322,09,1.132,0,3색등,측주식,2014,2개,,
0322,09,1.134,0,2색보행등,단주식,2014,,,
0322,09,1.146,1,3색등,측주식,2014,2개,,
0322,09,1.146,0,3색등,측주식,2014,2개,,
0322,09,1.146,1,2색보행등,단주식,2014,2개,,
0322,09,1.146,0,2색보행등,단주식,2014,,,
0322,05,1.149,1,2색보행등,단주식,,,,
0322,09,1.153,0,2색보행등,단주식,2014,,,
0322,05,1.157,0,2색보행등,측주식,,,,
0322,05,1.157,0,3색등,측주식,,3EA,,
0322,09,1.247,0,2색보행등,단주식,2014,,,
0322,09,1.257,1,2색보행등,단주식,2014,,,
0322,09,1.258,0,4색등,측주식,2014,3개,,
0322,09,1.26,0,2색보행등,단주식,2014,,,
0322,09,1.275,1,4색등,측주식,2014,3개,,
0322,09,1.283,0,2색보행등,단주식,2014,2개,,
0322,09,1.29,1,2색보행등,단주식,2014,,,
0322,09,1.357,0,3색등,측주식,2014,2개,,
0322,09,1.364,0,3색등,측주식,2014,4개,,
0322,05,1.388,1,4색등,측주식,,,,
0322,05,1.388,1,2색보행등,측주식,,,,
0322,05,1.388,1,3색등,측주식,,2EA,,
0322,05,1.395,0,2색보행등,단주식,,,,
0322,05,1.402,1,2색보행등,단주식,,,,
0322,05,1.423,1,2색보행등,단주식,,,,
0322,05,1.435,0,3색등,측주식,,3EA,,
0322,05,1.435,0,4색등,측주식,,2EA,,
0322,09,1.542,1,2색보행등,단주식,2014,,,
0322,09,1.542,1,3색등,측주식,2014,,,
0322,09,1.543,0,2색보행등,단주식,2014,,,
0322,09,1.543,0,3색등,측주식,2014,,,
0322,09,1.565,0,3색등,측주식,2014,,,
0322,09,1.566,1,3색등,측주식,2014,,,
0322,09,1.7,0,3색등,측주식,2014,2개,,
0322,09,1.7,0,3색등,측주식,2014,4개,,
0322,07,1.746,1,기타,단주식,,경광등,,
0322,07,1.772,0,4색등,측주식,,2ea,,
0322,07,1.772,0,2색보행등+잔여시간표시기,측주식,,,,
0322,09,1.784,1,2색보행등,단주식,2014,,,
0322,09,1.784,1,4색등,측주식,2014,,,
0322,07,1.789,1,3색등,측주식,,,,
0322,07,1.789,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,1.79,1,2색보행등,측주식,,,,
0322,09,1.79,0,4색등,측주식,2014,,,
0322,09,1.79,0,2색보행등,단주식,2014,,,
0322,07,1.804,0,4색등,측주식,,,,
0322,07,1.804,1,3색등,측주식,,,,
0322,07,1.804,0,3색등,측주식,,,,
0322,07,1.804,1,2색보행등,측주식,,,,
0322,09,1.805,1,3색등,측주식,2014,,,
0322,09,1.807,0,3색등,측주식,2014,,,
0322,07,1.845,0,2색보행등,측주식,,,,
0322,07,1.856,1,4색등,측주식,,,,
0322,07,1.856,1,3색등,측주식,,2ea,,
0322,07,1.874,0,3색등,측주식,,,,
0322,07,1.874,0,2색보행등,측주식,,,,
0322,07,1.874,1,4색등,측주식,,2ea,,
0322,05,1.879,1,3색등,측주식,,4EA,,
0322,07,1.883,0,기타,단주식,,경광등,,
0322,05,1.889,0,3색등,측주식,,5EA,,
0322,07,1.893,1,기타,측주식,,"3구점멸등, 2ea",,
0322,05,1.895,0,2색보행등,측주식,,,,
0322,05,1.896,1,3색등,측주식,,2EA,,
0322,05,1.896,1,2색보행등,측주식,,,,
0322,05,2.423,0,4색등,측주식,,2EA,,
0322,07,2.468,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,2.468,1,4색등,측주식,,2ea,,
0322,07,2.468,1,2색보행등,측주식,,,,
0322,07,2.473,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,2.473,0,2색보행등,측주식,,,,
0322,07,2.473,0,4색등,측주식,,3ea,,
0322,05,2.481,1,4색등,측주식,,,,
0322,05,2.481,1,3색등,측주식,,2EA,,
0322,05,2.481,1,2색보행등,측주식,,,,
0322,07,2.486,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,2.486,1,2색보행등,측주식,,,,
0322,07,2.486,1,4색등,측주식,,3ea,,
0322,07,2.489,0,2색보행등,측주식,,,,
0322,07,2.489,0,4색등,측주식,,2ea,,
0322,07,2.489,0,2색보행등+잔여시간표시기,측주식,,,,
0322,05,2.495,0,2색보행등,측주식,,,,
0322,05,2.495,0,3색등,측주식,,3EA,,
0322,05,2.495,0,4색등,측주식,,2EA,,
0322,07,2.554,0,기타,단주식,,경광등,,
0322,05,2.795,0,3색등,측주식,,2EA,,
0322,05,2.795,0,2색보행등,측주식,,,,
0322,05,2.798,1,2색보행등,측주식,,,,
0322,05,2.798,1,3색등,측주식,,2EA,,
0322,07,2.828,3,기타,단주식,,경광등,,
0322,07,2.835,1,3색등,측주식,,,,
0322,07,2.849,0,4색등,측주식,,,,
0322,07,2.856,1,4색등,측주식,,2ea,,
0322,07,2.871,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,2.871,0,4색등,측주식,,3ea,,
0322,07,2.883,1,3색등,측주식,,,,
0322,07,2.883,1,2색보행등+잔여시간표시기,측주식,,,,
0322,05,2.944,1,3색등,측주식,,3EA,,
0322,05,2.951,1,2색보행등,측주식,,,,
0322,05,2.961,0,3색등,측주식,,3EA,,
0322,05,2.961,0,2색보행등,측주식,,,,
0322,07,3.127,0,기타,측주식,,"3구점멸등, 2ea",,
0322,05,3.169,1,3색등,측주식,,3EA,,
0322,05,3.169,1,2색보행등,측주식,,,,
0322,05,3.174,0,2색보행등,단주식,,,,
0322,05,3.188,0,3색등,측주식,,5EA,,
0322,07,3.205,3,기타,단주식,,경광등,,
0322,07,3.238,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,3.238,0,4색등,측주식,,2ea,,
0322,07,3.249,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,3.249,1,3색등,측주식,,,,
0322,07,3.254,1,3색등,측주식,,3ea,,
0322,07,3.287,0,3색등,측주식,,,,
0322,07,3.287,0,4색등,측주식,,,,
0322,07,3.288,1,3색등,측주식,,2ea,,
0322,07,3.377,1,기타,측주식,,"3구점멸등, 2ea",,
0322,07,3.672,1,4색등,측주식,,,,
0322,07,3.683,0,3색등,측주식,,2ea,,
0322,07,3.701,1,3색등,측주식,,,,
0322,05,3.707,0,2색보행등,단주식,,,,
0322,07,3.71,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,3.71,0,3색등,측주식,,2ea,,
0322,07,3.725,1,4색등,측주식,,2ea,,
0322,07,3.725,1,2색보행등+잔여시간표시기,측주식,,,,
0322,05,3.726,1,3색등,측주식,,4EA,,
0322,05,3.727,0,4색등,측주식,,,,
0322,05,3.727,0,2색보행등,측주식,,2EA,,
0322,05,3.727,0,3색등,측주식,,2EA,,
0322,05,3.735,1,2색보행등,측주식,,,,
0322,05,3.735,1,3색등,측주식,,,,
0322,05,3.735,1,4색등,측주식,,2EA,,
0322,05,3.753,0,2색보행등,측주식,,,,
0322,05,3.753,0,3색등,측주식,,2EA,,
0322,07,3.769,0,기타,단주식,,경광등,,
0322,05,3.915,0,4색등,측주식,,3EA,,
0322,05,3.915,0,2색보행등,측주식,,2EA,,
0322,05,3.92,1,4색등,측주식,,3EA,,
0322,05,3.92,1,2색보행등,측주식,,,,
0322,05,3.925,1,2색보행등,단주식,,,,
0322,05,3.928,0,2색보행등,단주식,,,,
0322,05,3.938,1,2색보행등,단주식,,,,
0322,05,3.94,1,4색등,측주식,,3EA,,
0322,05,3.94,1,2색보행등,측주식,,,,
0322,05,3.954,0,2색보행등,측주식,,,,
0322,05,3.954,0,4색등,측주식,,3EA,,
0322,07,4.063,0,기타,단주식,,경광등,,
0322,07,4.071,0,기타,측주식,,"3구점멸등, 2ea",,
0322,08,4.093,0,2색보행등,측주식,,,,
0322,08,4.093,0,3색등,측주식,,,,
0322,08,4.093,1,4색등,측주식,,,,
0322,08,4.104,0,3색등,측주식,,,,
0322,08,4.104,0,2색보행등,측주식,,,,
0322,08,4.105,0,2색보행등,측주식,,,,
0322,08,4.105,0,3색등,측주식,,,,
0322,07,4.181,1,3색등,측주식,,,,
0322,07,4.181,1,4색등,측주식,,,,
0322,07,4.181,0,3색등,측주식,,2ea,,
0322,07,4.203,0,3색등,측주식,,,,
0322,07,4.203,0,2색보행등+잔여시간표시기,측주식,,,,
0322,07,4.206,1,4색등,측주식,,2ea,,
0322,07,4.209,0,3색등,측주식,,,,
0322,07,4.211,1,2색보행등+잔여시간표시기,측주식,,,,
0322,07,4.257,3,기타,단주식,,경광등,,
0322,07,4.31,0,기타,단주식,,경광등,,
0322,05,4.396,0,2색보행등,측주식,,,,
0322,05,4.411,1,4색등,측주식,,2EA,,
0322,05,4.411,1,3색등,측주식,,,,
0322,05,4.412,0,3색등,측주식,,2EA,,
0322,05,4.412,0,4색등,측주식,,,,
0322,05,4.412,0,2색보행등,측주식,,2EA,,
0322,05,4.416,1,3색등,측주식,,2EA,,
0322,05,4.416,1,2색보행등,측주식,,,,
